"To examine efficacy of hysteroscopic removal of polyps and myomas on health-related quality of life and symptom severity at 1-year postprocedure .A total of 118 lesions ( 76 polyps , 42 myomas ) were removed . Among the 118 pathologies removed , 53 were removed in an office setting ( 28 myomas , 25 polyps ) , and 55 were removed in an ambulatory surgical center ( ASC ) setting ( 14 myomas , 41 polyps ) . The mean percentage of pathology removed was 95.96.8 % for fibroids and 99.9 0.7 % for polyps . Symptom severity as measured by the Uterine Fibroid Symptom-Quality of Life ( UFS-QOL ) scale improved significantly ( p < .01 ) between baseline ( mean score of 67.515.4 ) and 12months postprocedure ( mean score of 22.322.6 ) . The Health-Related Quality of Life ( HRQOL ) scale also improved significantly ( p < .01 ) between baseline ( mean score 38.723.3 ) and 12months postprocedure ( mean score of 83.924.4 ) . Both the office and ASC groups demonstrated a statistically significant ( p < .01 ) improvement in UFS-QOL and HRQOL .","For women with intrauterine polyps and/or myomas who experienced abnormal uterine bleeding , hysteroscopic morcellation with the MyoSure device provided significant , durable health-related , quality-of-life improvements up to 12months postprocedure . These findings were the same for patients treated in both an office-based setting and ASCs ."
"To evaluate the effects of a home-monitoring device with tele-monitoring compared with standard care in detection of progression to choroidal neovascularization ( CNV ) associated with age-related macular degeneration ( AMD ) , the leading cause of blindness in the US .",HOME Study is the first large scale study to test the use of home tele-monitoring system in the management of AMD patients .
"Avastin Biomarkers In lunG And 3D Innovative anaLysis ( ABIGAIL ) , which is a phase II , open-label , randomized study , investigated correlations between biomarkers and best overall response to bevacizumab plus platinum-doublet chemotherapy for patients with advanced/recurrent non-small-cell lung cancer .Patients were randomized to receive chemotherapy plus 7.5 mg/kg ( n = 154 ) or 15 mg/kg ( n = 149 ) bevacizumab . For the primary analysis , none of the baseline plasma biomarkers correlated with best overall response . Exploratory analyses showed that low VEGF-A levels were associated with longer progression-free survival ( 7.4 versus 6.1 months ; hazard ratio , 1.57 ; 95 % confidence intervals , 1.17 to 2.09 ; p = 0.002 ) and overall survival ( 19.8 versus 11.1 months ; hazard ratio , 1.57 ; 95 % confidence interval , 1.15-2 .13 ; p = 0.004 ) compared with these in high baseline plasma VEGF-A levels . No plasma biomarkers changed significantly over time . No significant correlations were observed between tumor biomarkers and clinical outcomes . No new safety signals were observed .","Baseline and/or dynamic changes in plasma basic fibroblast growth factor , E-selectin , intercellular adhesion molecule-1 , placental growth factor , VEGFR-1 and VEGFR-2 , and tumor biomarkers did not correlate statistically with treatment outcomes for bevacizumab plus chemotherapy . Only baseline plasma VEGF-A was significantly correlated with progression-free survival/overall survival ."
"Evidence from armed conflict settings points to high levels of intimate partner violence ( IPV ) against women . Current knowledge on how to prevent IPV is limited-especially within war-affected settings . To inform prevention programming on gender-based violence in settings affected by conflict , we evaluated the impact of adding a targeted men 's intervention to a community-based prevention programme in Cte d'Ivoire . clinicaltrials.gov NCT01803932 .At follow-up , reported levels of physical and/or sexual IPV in the intervention arm had decreased compared to the control arm ( ARR 0.52 , 95 % CI 0.18-1 .51 , not significant ) . Men participating in the intervention reported decreased intentions to use physical IPV ( ARR 0.83 , 95 % CI 0.66-1 .06 ) and improved attitudes toward sexual IPV ( ARR 1.21 , 95 % CI 0.77-1 .91 ) . Significant differences were found between men in the intervention and control arms ' reported ability to control their hostility and manage conflict ( ARR 1.3 , 95 % CI 1.06-1 .58 ) , and participation in gendered household tasks ( ARR 2.47 , 95 % CI 1.24-4 .90 ) .","This trial points to the value of adding interventions working with men alongside community activities to reduce levels of IPV in conflict-affected settings . The intervention significantly influenced men 's reported behaviours related to hostility and conflict management and gender equitable behaviours . The decreased mean level of IPV and the differences between intervention and control arms , while not statistically significant , suggest that IPV in conflict-affected areas can be reduced through concerted efforts to include men directly in violence prevention programming . A larger-scale trial is needed to replicate these findings and further understand the mechanisms of change ."
"This paper describes the rationale , design , and methods of a two-year randomized controlled trial conducted to evaluate the effectiveness of an environmental intervention in 27 elementary schools in Mexico City .Primary outcomes were overweight and obesity prevalence and fitness ; environmental and behavioural measures were also examined .","This is the first institutional multilevel , multifactorial project , consistent with the best practices available in current literature , carried out in Mexico to prevent childhood obesity in schools ."
"PF-04447943 is a potent , selective phosphodiesterase 9A ( PDE9A ) inhibitor that elevates guanoscine 3 ' ,5 ' - cyclic monophosphate ( cGMP ) in brain and cerebrospinal fluid . PDE9A inhibition enhances synaptic plasticity and improves memory in preclinical cognition models , and prevents decreases in dendritic spine density in transgenic mice that overexpress amyloid precursor protein ( APP ) leading to high levels of amyloid beta ( A ) production ( Tg2576 ) .This Phase 2 multicenter study was designed to assess the efficacy , safety and pharmacokinetics of PF-04447943 compared with placebo in mild to moderate probable Alzheimer 's disease ( AD ) .Completion rates were similar , 87 % PF-04447943 vs 92 % placebo . At week 12 the mean ( SE ) baseline adjusted decrease from baseline in ADAS cog for PF-04447943-treated patients was -1.91 ( 0.54 ) . Placebo treated patients had a change of -1.60 ( 0.50 ) . The difference between treatments was -0.31 ( 90 % CI of -1.52 , 0.90 ) . Corresponding values for the NPI were -2.86 ( 0.72 ) vs -2.70 ( 0.67 ) with a treatment difference of -0.16 ( 90 % CI of -1.78 , 1.48 ) . Neither these changes nor the distribution of CGI-I scores were statistically significantly different between groups . The incidence of serious adverse events ( AEs ) was similar between groups with 2 deaths in the placebo group . The PF-04447943 group reported more gastrointestinal AEs including diarrhea ( 5.5 % vs 3 % ) and nausea ( 5.5 % vs 1 % ) and had a higher rate of discontinuation due to AEs ( 6.6 % vs 2 % ) .","Although generally safe and well-tolerated , 12 weeks PF-04447943 treatment did not improve cognition , behavior , and global change compared with placebo ."
"In most cases the only knowledge an individual will receive with regards to their own body and its proper functioning is during their high school education . The aim of this study was to evaluate high school students ' knowledge about basic physiology .One-thousand-and eighty-three ( out of 1179 invited -- 91.86 % ) Polish high school students ( 63.25 % female ) filled in a 20-item questionnaire constructed by the authors regarding basic human physiology . The mean age of the group was 17.66 0.80 years . The mean score among the surveyed was 10.15 3.48 ( range 0-20 ) . Only 26.04 % of students achieved a grade of 60 % or more , and only one person obtained the highest possible score . Females achieved significantly better scores than males ( 10.49 3.38 vs. 9.56 3.56 ; p < 0.0001 ) . Pupils in their second year who were in the process of studying physiology , obtained better results than those in their third year who had already finished the biology course ( 10.70 3.27 vs. 9.81 3.74 respectively ; p < 0.0001 ) and those in their first year who did not yet study human physiology ( 10.70 3.27 vs. 9.63 2.74 respectively ; p = 0.003 ) . Over 23 % of students did not know that mature red blood cells do not have cell nuclei and a similar number of them answered that humans have 500,000 erythrocytes in 1 mm3 of blood . Over 32 % believed that plasma does not participate in the transport of respiratory gases , and 31 % believed that endocrine glands secrete hormones within their immediate vicinity and into the blood .","Our research has shown that young people , especially men , often lack basic physiological knowledge needed to make conscious and responsible decisions regarding their health . Our results suggest that more emphasis should be put on properly teaching human physiology in high school , especially to those students who do not plan a career in medicine-related fields . This study brings to light the disturbing fact that about a year after a student finishes his basic physiology course his knowledge of the subject returns to a pre high school level ."
"With both a high need for recovery ( NFR ) and overweight and obesity being a potential burden for organizations ( e.g. productivity loss and sickness absence ) , the aim of this paper was to examine the associations between overweight and obesity and several other health measures and NFR in office workers . The trial is registered at the Dutch Trial Register ( NTR ) under trial registration number : NTR2553 .A significant positive association was observed between stress and NFR ( B = 18.04 , 95 % CI :14.53 -21.56 ) . General health , mental health , sleep quality and vitality were negatively associated with NFR ( p < 0.001 ) . Analyses also showed a significant positive association between obesity and NFR ( B = 8.77 , 95 % CI :0.01 -17.56 ) , but not between overweight and NFR .","The findings suggest that self-reported stress is , and obesity may be , associated with a higher NFR . Additionally , the results imply that health measures that indicate a better health are associated with a lower NFR ."
"Patients with chronic autoimmune thyroiditis have impaired health-related quality of life . The thyroid gland has a high selenium concentration , and specific selenoprotein enzyme families are crucial to immune function , and catalyze thyroid hormone metabolism and redox processes in thyroid cells . Previous randomized controlled trials have found that selenium supplementation decreases thyroid-disease-specific antibody levels . We hypothesize that selenium might be beneficial in the treatment of chronic autoimmune thyroiditis . ClinicalTrials.gov ID : NCT02013479 .","In this pragmatic trial , participating patients follow their usual treatment at their usual hospitals . In order to collect high-quality data on the clinical course and quality of life , and to minimize missing data , an elaborate trial management system has been designed . 12 months intervention duration was selected in consideration of the primary outcome , thyroid-related quality of life ."
"Asthma is a chronic inflammatory airway disease characterized by reversible obstruction , inflammation and hyperresponsiveness to different stimulus . Aerobic and breathing exercises have been demonstrated to benefit asthmatic patients ; however , there is no evidence comparing the effectiveness of these treatments . Clinicaltrials.gov ; Identifier : NCT02065258 .","Although the benefits of breathing and aerobic exercises have been extensively studied , the comparison between both has never been investigated . Furthermore , the findings of our results will allow us to understand its application and suitability to patients that will have more benefits for every intervention optimizing its effect ."
"Although whole-body vibration ( WBV ) has sparked tremendous research interest in neurorehabilitation , the cardiovascular responses to WBV in people with stroke remain unknown .The aim of this study was to determine the acute effects of different WBV protocols on oxygen consumption ( Vo2 ) , heart rate ( HR ) , rate of perceived exertion ( RPE ) , blood pressure ( BP ) , and rate-pressure product ( RPP ) during the performance of 6 different exercises among people with chronic stroke ( time since onset 6 months ) .Low-intensity and high-intensity WBV induced significantly higher Vo2 by an average of 0.69 and 0.79 mL/kg/min , respectively , compared with the control condition . These protocols also increased HR by an average of 4 bpm . The 2 WBV protocols induced higher RPE than the control condition during static standing exercise only . Although the diastolic and systolic BP and RPP were increased at the end of each exercise session , the addition of WBV had no significant effect on these variables .","The results are generalizable only to ambulatory and community-dwelling people with chronic stroke . Addition of high - and low-intensity WBV significantly increased the Vo2 and HR , but the increase was modest . Thus , WBV should not pose any substantial cardiovascular hazard in people with chronic stroke ."
"Little is known about the effect of specific anti-interleukin-23 therapy , as compared with established anti-tumor necrosis factor therapies , for the treatment of moderate-to-severe plaque psoriasis .At week 16 , the proportion of patients with a PGA score of 0 or 1 was significantly higher in each guselkumab group than in the placebo group : 34 % in the 5-mg group , 61 % in the 15-mg group , 79 % in the 50-mg group , 86 % in the 100-mg group , and 83 % in the 200-mg group , as compared with 7 % in the placebo group ( P0 .002 for all comparisons ) . Moreover , the proportion was significantly higher in the 50-mg , 100-mg , and 200-mg guselkumab groups than in the adalimumab group ( 58 % ) ( P < 0.05 for all comparisons ) . At week 16 , the proportion of patients with at least a 75 % improvement in Psoriasis Area and Severity Index scores was significantly higher in each guselkumab group than in the placebo group ( P < 0.001 for all comparisons ) . At week 40 , the proportion of patients with a PGA score of 0 or 1 remained significantly higher in the 50-mg , 100-mg , and 200-mg guselkumab groups than in the adalimumab group ( 71 % , 77 % , and 81 % , respectively , vs. 49 % ) ( P < 0.05 for all comparisons ) . Between week 0 and week 16 , infections were observed in 20 % of the patients in the guselkumab groups , 12 % in the adalimumab group , and 14 % in the placebo group .","The results of this phase 2 trial suggest that guselkumab may be an effective therapy for plaque psoriasis and that control of psoriasis can be achieved with specific anti-interleukin-23 therapy . ( Funded by Janssen Research and Development ; X-PLORE ClinicalTrials.gov number , NCT01483599 . )"
"The role of trypanocidal therapy in patients with established Chagas ' cardiomyopathy is unproven .The primary outcome occurred in 394 patients ( 27.5 % ) in the benznidazole group and in 414 ( 29.1 % ) in the placebo group ( hazard ratio , 0.93 ; 95 % confidence interval [ CI ] , 0.81 to 1.07 ; P = 0.31 ) . At baseline , a polymerase-chain-reaction ( PCR ) assay was performed on blood samples obtained from 1896 patients ; 60.5 % had positive results for Trypanosoma cruzi on PCR . The rates of conversion to negative PCR results ( PCR conversion ) were 66.2 % in the benznidazole group and 33.5 % in the placebo group at the end of treatment , 55.4 % and 35.3 % , respectively , at 2 years , and 46.7 % and 33.1 % , respectively , at 5 years or more ( P < 0.001 for all comparisons ) . The effect of treatment on PCR conversion varied according to geographic region : in Brazil , the odds ratio for PCR conversion was 3.03 ( 95 % CI , 2.12 to 4.34 ) at 2 years and 1.87 ( 95 % CI , 1.33 to 2.63 ) at 5 or more years ; in Colombia and El Salvador , the odds ratio was 1.33 ( 95 % CI , 0.90 to 1.98 ) at 2 years and 0.96 ( 95 % CI , 0.63 to 1.45 ) at 5 or more years ; and in Argentina and Bolivia , the odds ratio was 2.63 ( 95 % CI , 1.89 to 3.66 ) at 2 years and 2.79 ( 95 % CI , 1.99 to 3.92 ) at 5 or more years ( P < 0.001 for interaction ) . However , the rates of PCR conversion did not correspond to effects on clinical outcome ( P = 0.16 for interaction ) .","Trypanocidal therapy with benznidazole in patients with established Chagas ' cardiomyopathy significantly reduced serum parasite detection but did not significantly reduce cardiac clinical deterioration through 5 years of follow-up . ( Funded by the Population Health Research Institute and others ; ClinicalTrials.gov number , NCT00123916 ; Current Controlled Trials number , ISRCTN13967269 . )"
"Emotional eating in children has been related to the consumption of energy-dense foods and obesity , but the development of emotional eating in young children is poorly understood .We evaluated whether emotional eating can be induced in 5-7-y-old children in the laboratory and assessed whether parental use of overly controlling feeding practices at 3-5 y of age predicts a greater subsequent tendency for children to eat under conditions of mild stress at ages 5-7 y.Children at ages 5-7 y who were exposed to a mild emotional stressor consumed significantly more calories from snack foods in the absence of hunger than did children in a control group . Parents who reported the use of more food as a reward and restriction of food for health reasons with their children at ages 3-5 y were more likely to have children who ate more under conditions of negative emotion at ages 5-7 y.",Parents who overly control children 's food intake may unintentionally teach children to rely on palatable foods to cope with negative emotions . Additional research is needed to evaluate the implications of these findings for children 's food intake and weight outside of the laboratory setting . This trial was registered at clinicaltrials.gov as NCT01122290 .
